Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,Matches
Manuel Akanji,chSUI,DF,28,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Julián Álvarez,arARG,MF,23,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rúben Dias,ptPOR,DF,26,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Stefan Ortega,deGER,GK,30,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rodri,esESP,MF,27,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Bernardo Silva,ptPOR,MF,28,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
John Stones,engENG,DF,29,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kyle Walker,engENG,DF,33,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Erling Haaland,noNOR,FW,23,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Mateo Kovačić,hrCRO,MF,29,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Jack Grealish,engENG,MF,27,1,1,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Phil Foden,engENG,"FW,MF",23,1,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Kevin De Bruyne,beBEL,"FW,MF",32,1,0,27,0.3,0,1,1,0,0,0,0,0,0.00,3.33,3.33,0.00,3.33,Matches
Cole Palmer,engENG,"FW,MF",21,1,0,27,0.3,1,0,1,1,0,0,0,0,3.33,0.00,3.33,3.33,3.33,Matches
Ederson,brBRA,GK,29,0,0,,,,,,,,,,,,,,,,Matches
Sergio Gómez,esESP,"DF,MF",22,0,0,,,,,,,,,,,,,,,,Matches
Aymeric Laporte,esESP,DF,29,0,0,,,,,,,,,,,,,,,,Matches
Rico Lewis,engENG,DF,18,0,0,,,,,,,,,,,,,,,,Matches
James Mcatee,engENG,MF,20,0,0,,,,,,,,,,,,,,,,Matches
Kalvin Phillips,engENG,"DF,MF",27,0,0,,,,,,,,,,,,,,,,Matches
