season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Starter,39,Bruno Guimarães
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,1,Martin Dúbravka
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,6,Jamaal Lascelles
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,9,Callum Wilson
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,13,Matt Targett
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,15,Harvey Barnes
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,21,Valentino Livramento
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,23,Jacob Murphy
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,32,Elliot Anderson
2023-2024,Newcastle United 2023 2024,2023-08-12,Premier League,Aston Villa,2023-08-12_premier_league_aston_villa_lineups.csv,8ff2f8fe,https://fbref.com/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,Premier League,Matchweek 1,Home,Aston Villa,W,2023-08-12_premier_league_aston_villa,Newcastle United,4-3-3,Bench,36,Sean Longstaff
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,22,Nick Pope
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,2,Kieran Trippier
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,4,Sven Botman
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,5,Fabian Schär
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,7,Joelinton
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,8,Sandro Tonali
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,10,Anthony Gordon
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,14,Alexander Isak
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,24,Miguel Almirón
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,33,Dan Burn
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Starter,39,Bruno Guimarães
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,1,Martin Dúbravka
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,6,Jamaal Lascelles
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,9,Callum Wilson
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,11,Matt Ritchie
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,13,Matt Targett
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,15,Harvey Barnes
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,21,Valentino Livramento
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,32,Elliot Anderson
2023-2024,Newcastle United 2023 2024,2023-08-19,Premier League,Manchester City,2023-08-19_premier_league_manchester_city_lineups.csv,0b8f50a5,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,Premier League,Matchweek 2,Away,Manchester City,L,2023-08-19_premier_league_manchester_city,Newcastle United,4-3-3,Bench,36,Sean Longstaff
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,22,Nick Pope
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,2,Kieran Trippier
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,4,Sven Botman
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,5,Fabian Schär
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,7,Joelinton
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,8,Sandro Tonali
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,10,Anthony Gordon
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,14,Alexander Isak
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,24,Miguel Almirón
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,33,Dan Burn
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Starter,39,Bruno Guimarães
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,1,Martin Dúbravka
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,6,Jamaal Lascelles
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,9,Callum Wilson
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,13,Matt Targett
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,15,Harvey Barnes
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,21,Valentino Livramento
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,23,Jacob Murphy
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,32,Elliot Anderson
2023-2024,Newcastle United 2023 2024,2023-08-27,Premier League,Liverpool,2023-08-27_premier_league_liverpool_lineups.csv,b31156ab,https://fbref.com/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,2023-08-27,Premier League,Matchweek 3,Home,Liverpool,L,2023-08-27_premier_league_liverpool,Newcastle United,4-3-3,Bench,36,Sean Longstaff
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,22,Nick Pope
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,2,Kieran Trippier
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,5,Fabian Schär
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,7,Joelinton
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,8,Sandro Tonali
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,10,Anthony Gordon
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,13,Matt Targett
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,14,Alexander Isak
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,24,Miguel Almirón
2023-2024,Newcastle United 2023 2024,2023-09-02,Premier League,Brighton,2023-09-02_premier_league_brighton_lineups.csv,4f754e0a,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League,2023-09-02,Premier League,Matchweek 4,Away,Brighton,L,2023-09-02_premier_league_brighton,Newcastle United,4-3-3,Starter,33,Dan Burn
