Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
572ae2f0,https://fbref.com/en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup,2023-08-16,Super Cup,UEFA Super Cup,Home,esSevilla,D,2023-08-16_super_cup_essevilla,Manchester City,Ederson,br BRA,29-364,90,4,1,3,75.0
