Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
d8679e54,https://fbref.com/en/matches/d8679e54/Aston-Villa-Newcastle-United-January-30-2024-Premier-League,2024-01-30,Premier League,Matchweek 22,Away,Aston Villa,W,2024-01-30_premier_league_aston_villa,Newcastle United,Martin Dúbravka,sk SVK,35-015,90,5,1,4,80.0
