season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,161,A. Whiteman,Tottenham,Missing Fixture,Ankle Injury,2023-08-13,,137
2023-2024,2061,B. Gil,Tottenham,Missing Fixture,Muscle Injury,2023-08-13,,48
2023-2024,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-08-13,,137
2023-2024,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-08-13,,280
2023-2024,161,A. Whiteman,Tottenham,Missing Fixture,Ankle Injury,2023-08-19,,137
2023-2024,2061,B. Gil,Tottenham,Missing Fixture,Muscle Injury,2023-08-19,,48
2023-2024,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-08-19,,137
2023-2024,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-08-19,,280
2023-2024,161,A. Whiteman,Tottenham,Missing Fixture,Ankle Injury,2023-08-26,,137
2023-2024,2061,B. Gil,Tottenham,Missing Fixture,Muscle Injury,2023-08-26,,48
2023-2024,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-08-26,,137
2023-2024,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-08-26,,280
2023-2024,161,A. Whiteman,Tottenham,Missing Fixture,Ankle Injury,2023-09-02,,137
2023-2024,2061,B. Gil,Tottenham,Missing Fixture,Muscle Injury,2023-09-02,,48
2023-2024,1578,G. Lo Celso,Tottenham,Missing Fixture,Thigh Injury,2023-09-02,,134
2023-2024,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-09-02,,137
2023-2024,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-09-02,,280
2023-2024,161,A. Whiteman,Tottenham,Missing Fixture,Ankle Injury,2023-09-16,,137
2023-2024,2061,B. Gil,Tottenham,Missing Fixture,Muscle Injury,2023-09-16,,48
2023-2024,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-09-16,,137
2023-2024,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-09-16,,280
2023-2024,161,A. Whiteman,Tottenham,Missing Fixture,Ankle Injury,2023-09-24,,137
2023-2024,2061,B. Gil,Tottenham,Missing Fixture,Muscle Injury,2023-09-24,,48
2023-2024,207,I. Perisic,Tottenham,Missing Fixture,Knee Injury,2023-09-24,,112
2023-2024,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-09-24,,137
2023-2024,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-09-24,,280
