season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-11-23,,125
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2024-11-30,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-11-30,,125
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2024-12-04,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-12-04,,125
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2024-12-07,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-12-07,,125
2024-2025,47547,A. Moreno,Nottingham Forest,Missing Fixture,Loan agreement,2024-12-14,,0
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2024-12-14,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-12-14,,125
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2024-12-21,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-12-21,,125
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2024-12-26,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-12-26,,125
2024-2025,6056,N. Dominguez,Nottingham Forest,Missing Fixture,Yellow Cards,2024-12-26,,0
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2024-12-29,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2024-12-29,,125
2024-2025,19305,R. Yates,Nottingham Forest,Missing Fixture,Yellow Cards,2024-12-29,,0
2024-2025,275170,Danilo,Nottingham Forest,Missing Fixture,Ankle Injury,2025-01-06,,135
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2025-01-06,,125
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2025-01-14,,125
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Foot Injury,2025-01-19,,125
2024-2025,22149,I. Sangare,Nottingham Forest,Missing Fixture,Thigh Injury,2025-01-25,,125
2024-2025,2298,C. Hudson-Odoi,Nottingham Forest,Missing Fixture,Muscle Injury,2025-02-01,,99
2024-2025,10373,Carlos Miguel,Nottingham Forest,Missing Fixture,Thigh Injury,2025-02-15,,28
2024-2025,8598,T. Awoniyi,Nottingham Forest,Missing Fixture,Broken nose,2025-02-15,,99
2024-2025,10373,Carlos Miguel,Nottingham Forest,Missing Fixture,Thigh Injury,2025-02-23,,28
2024-2025,10373,Carlos Miguel,Nottingham Forest,Missing Fixture,Thigh Injury,2025-02-26,,28
2024-2025,10373,Carlos Miguel,Nottingham Forest,Missing Fixture,Thigh Injury,2025-03-08,,28
2024-2025,10373,Carlos Miguel,Nottingham Forest,Missing Fixture,Thigh Injury,2025-03-15,,28
2024-2025,2771,O. Aina,Nottingham Forest,Missing Fixture,Calf Injury,2025-04-05,,6
2024-2025,2771,O. Aina,Nottingham Forest,Missing Fixture,Calf Injury,2025-04-12,,6
2024-2025,2298,C. Hudson-Odoi,Nottingham Forest,Missing Fixture,Thigh Injury,2025-05-11,,99
2024-2025,8598,T. Awoniyi,Nottingham Forest,Missing Fixture,Surgery,2025-05-18,,99
2024-2025,380492,E. da Silva Moreira,Nottingham Forest,Missing Fixture,Ankle Injury,2025-05-25,,0
2024-2025,8598,T. Awoniyi,Nottingham Forest,Missing Fixture,Surgery,2025-05-25,,99
