season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,126949,C. Richards,Crystal Palace,Missing Fixture,Leg Injury,2022-11-12,,28
2022-2023,2930,J. Butland,Crystal Palace,Missing Fixture,Wrist Injury,2022-11-12,,98
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2022-11-12,,273
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2022-12-26,,273
2022-2023,67971,M. Guehi,Crystal Palace,Missing Fixture,Yellow Cards,2022-12-26,,0
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2022-12-26,,285
2022-2023,19143,S. Johnstone,Crystal Palace,Missing Fixture,Lower Back Injury,2022-12-26,,82
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2022-12-31,,273
2022-2023,18844,J. Tomkins,Crystal Palace,Missing Fixture,Red Card,2022-12-31,,295
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2022-12-31,,285
2022-2023,19143,S. Johnstone,Crystal Palace,Missing Fixture,Lower Back Injury,2022-12-31,,82
2022-2023,182201,T. Mitchell,Crystal Palace,Missing Fixture,Red Card,2022-12-31,,4
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2023-01-04,,273
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2023-01-04,,285
2022-2023,182201,T. Mitchell,Crystal Palace,Missing Fixture,Red Card,2023-01-04,,4
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2023-01-15,,273
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2023-01-15,,285
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2023-01-18,,273
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2023-01-18,,285
2022-2023,2729,J. Andersen,Crystal Palace,Missing Fixture,Calf Injury,2023-01-21,,13
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2023-01-21,,273
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2023-01-21,,285
2022-2023,2729,J. Andersen,Crystal Palace,Missing Fixture,Calf Injury,2023-02-04,,13
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Groin Injury,2023-02-04,,273
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2023-02-04,,285
2022-2023,3247,W. Zaha,Crystal Palace,Missing Fixture,Hamstring Injury,2023-02-04,,113
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2023-02-11,,285
2022-2023,3247,W. Zaha,Crystal Palace,Missing Fixture,Hamstring Injury,2023-02-11,,113
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Injury,2023-02-18,,285
2022-2023,3247,W. Zaha,Crystal Palace,Missing Fixture,Hamstring Injury,2023-02-18,,113
2022-2023,19143,S. Johnstone,Crystal Palace,Missing Fixture,Calf Injury,2023-02-25,,82
2022-2023,19143,S. Johnstone,Crystal Palace,Missing Fixture,Calf Injury,2023-03-04,,82
2022-2023,3339,C. Doucoure,Crystal Palace,Missing Fixture,Red Card,2023-03-11,,0
2022-2023,19143,S. Johnstone,Crystal Palace,Missing Fixture,Calf Injury,2023-03-11,,82
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Knock,2023-03-15,,273
2022-2023,19143,S. Johnstone,Crystal Palace,Missing Fixture,Calf Injury,2023-03-15,,82
2022-2023,1427,A. S. Lokonga,Crystal Palace,Missing Fixture,Loan agreement,2023-03-19,,0
2022-2023,19143,S. Johnstone,Crystal Palace,Missing Fixture,Calf Injury,2023-03-19,,82
2022-2023,18835,V. Guaita,Crystal Palace,Missing Fixture,Thigh Injury,2023-03-19,,27
2022-2023,18835,V. Guaita,Crystal Palace,Missing Fixture,Calf Injury,2023-04-09,,27
2022-2023,3247,W. Zaha,Crystal Palace,Missing Fixture,Injury,2023-04-09,,113
2022-2023,18862,N. Clyne,Crystal Palace,Missing Fixture,Knee Injury,2023-04-15,,188
2022-2023,18835,V. Guaita,Crystal Palace,Missing Fixture,Calf Injury,2023-04-15,,27
2022-2023,3247,W. Zaha,Crystal Palace,Missing Fixture,Injury,2023-04-15,,113
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Lacking Match Fitness,2023-04-25,,285
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Lacking Match Fitness,2023-04-29,,285
2022-2023,18849,J. McArthur,Crystal Palace,Missing Fixture,Hamstring Injury,2023-05-06,,273
2022-2023,18844,J. Tomkins,Crystal Palace,Missing Fixture,Muscle Injury,2023-05-06,,295
2022-2023,152418,N. Ahamada,Crystal Palace,Missing Fixture,Ankle Injury,2023-05-06,,0
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Lacking Match Fitness,2023-05-06,,285
2022-2023,18844,J. Tomkins,Crystal Palace,Missing Fixture,Muscle Injury,2023-05-13,,295
2022-2023,18852,L. Milivojevic,Crystal Palace,Missing Fixture,Injury,2023-05-13,,15
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Lacking Match Fitness,2023-05-13,,285
2022-2023,18843,J. Schlupp,Crystal Palace,Missing Fixture,Knock,2023-05-20,,8
2022-2023,18844,J. Tomkins,Crystal Palace,Missing Fixture,Muscle Injury,2023-05-20,,295
2022-2023,18852,L. Milivojevic,Crystal Palace,Missing Fixture,Injury,2023-05-20,,15
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Lacking Match Fitness,2023-05-20,,285
2022-2023,3247,W. Zaha,Crystal Palace,Missing Fixture,Thigh Injury,2023-05-20,,113
2022-2023,18843,J. Schlupp,Crystal Palace,Missing Fixture,Knock,2023-05-28,,8
2022-2023,18844,J. Tomkins,Crystal Palace,Missing Fixture,Muscle Injury,2023-05-28,,295
2022-2023,18852,L. Milivojevic,Crystal Palace,Missing Fixture,Injury,2023-05-28,,15
2022-2023,127605,N. Ferguson,Crystal Palace,Missing Fixture,Lacking Match Fitness,2023-05-28,,285
2022-2023,3247,W. Zaha,Crystal Palace,Missing Fixture,Thigh Injury,2023-05-28,,113
