name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,sofascoreId,averageX,averageY,pointsCount,team,match
Jacob Greaves,,,jacob-greaves,J. Greaves,D,24,543,M,990821,"{'nameTranslation': {'ar': 'جاكوب غريفز'}, 'shortNameTranslation': {'ar': 'ج. غريفز'}}",,37.884615384615,83.323076923077,78,Ipswich Town,1746885600_ipswich_town_vs_brentford
Sam Morsy,Sam,Morsy,sam-morsy,S. Morsy,M,40,1813,M,108515,"{'nameTranslation': {'ar': 'سام مرسي', 'bn': 'স্যাম মরসি', 'hi': 'सैम मोर्सी'}, 'shortNameTranslation': {'ar': 'س. مرسي', 'bn': 'এস. মুরসি', 'hi': 'एस. मोर्सी'}}",,39.498666666667,49.082666666667,75,Ipswich Town,1746885600_ipswich_town_vs_brentford
Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,3921,M,1090963,"{'nameTranslation': {'ar': 'أوماري هاتشينسون', 'bn': 'ওমারি হাচিনসন', 'hi': 'ओमारी हचिंसन'}, 'shortNameTranslation': {'ar': 'أ. هاتشينسون', 'bn': 'ও. হাচিনসন', 'hi': 'ओ. हचिंसन'}}",,58.01935483871,18.3,62,Ipswich Town,1746885600_ipswich_town_vs_brentford
Cameron Burgess,Cameron,Burgess,cameron-burgess,C. Burgess,D,15,343,M,358084,"{'nameTranslation': {'ar': 'كاميرون بيرجس', 'bn': 'ক্যামেরন বার্গেস', 'hi': 'कैमरून बर्गेस'}, 'shortNameTranslation': {'ar': 'ك. بيرجس', 'bn': 'সি. বার্গেস', 'hi': 'सी. बर्गेस'}}",,24.934722222222,68.665277777778,72,Ipswich Town,1746885600_ipswich_town_vs_brentford
Julio Enciso,,,julio-enciso,J. Enciso,M,19,14937,M,973556,"{'nameTranslation': {'ar': 'خوليو إنسيسو', 'bn': 'জুলিও এনসিসো', 'hi': 'जूलियो एनकिसो'}, 'shortNameTranslation': {'ar': 'خ. إنسيسو', 'bn': 'জে. এনসিসো', 'hi': 'जे. एनकिसो'}}",julioenciso.33,59.795384615385,71.847692307692,65,Ipswich Town,1746885600_ipswich_town_vs_brentford
Yunus Konak,Yunus Konak,,yunus-konak,Y. Konak,M,5,1090,M,1518589,"{'nameTranslation': {'ar': 'يونس كوناك'}, 'shortNameTranslation': {'ar': 'ي. كوناك'}}",,54.925,22.0,4,Brentford,1746885600_ipswich_town_vs_brentford
Kevin Schade,,,kevin-schade,K. Schade,M,7,3593,M,1006387,"{'nameTranslation': {'ar': 'كيفين شايد', 'bn': 'কেভিন শেড', 'hi': 'केविन शैड'}, 'shortNameTranslation': {'ar': 'ك. شايد', 'bn': 'কে. স্কেড', 'hi': 'के. शैड'}}",,70.739285714286,64.264285714286,28,Brentford,1746885600_ipswich_town_vs_brentford
Yoane Wissa,Yoane,Wissa,yoane-wissa,Y. Wissa,F,9,63507,M,805123,"{'nameTranslation': {'ar': 'يوني ويسا', 'bn': 'জন উইসা', 'hi': 'योआने विस्सा'}, 'shortNameTranslation': {'ar': 'ي. ويسا', 'bn': 'ওয়াই. উইসা', 'hi': 'वाई. विस्सा'}}",yowissa,67.828125,48.953125,32,Brentford,1746885600_ipswich_town_vs_brentford
Mathias Jensen,Mathias,Jensen,mathias-jensen,M. Jensen,M,8,1251,M,799251,"{'nameTranslation': {'ar': 'جينسين، ماتياس', 'bn': 'জেনসেন, ম্যাথিয়াস', 'hi': 'जेन्सेन, मैथियास'}, 'shortNameTranslation': {'ar': 'م. جينسين', 'bn': 'এম. জেনসেন', 'hi': 'एम. जेन्सेन'}}",,43.385714285714,71.842857142857,7,Brentford,1746885600_ipswich_town_vs_brentford
Igor Thiago,,,igor-thiago,I. Thiago,F,9,42867,M,1016907,"{'nameTranslation': {'ar': 'إيغور تياغو', 'bn': 'ইগর থিয়াগো', 'hi': 'इगोर थियागो'}, 'shortNameTranslation': {'ar': 'إ. تياغو', 'bn': 'আই. থিয়াগো', 'hi': 'आई. थियागो'}}",,65.18,17.32,5,Brentford,1746885600_ipswich_town_vs_brentford
Mark Flekken,Mark,Flekken,mark-flekken,M. Flekken,G,1,2915,M,171919,"{'nameTranslation': {'ar': 'مارك فليكين', 'bn': 'মার্ক ফ্লেককেন', 'hi': 'मार्क फ्लेकेन'}, 'shortNameTranslation': {'ar': 'م. فليكين', 'bn': 'এম. ফ্লেকেন', 'hi': 'एम. फ्लेकेन'}}",,8.2545454545455,48.236363636364,44,Brentford,1746885600_ipswich_town_vs_brentford
Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,2203,M,924378,"{'nameTranslation': {'ar': 'سيب فان دن بيرغ', 'bn': 'সেপ ভ্যান ডেন বার্গ', 'hi': 'सेप वैन डेन बर्ग'}, 'shortNameTranslation': {'ar': 'س. بيرغ', 'bn': 'এস. ভ্যান ডেন বার্গ', 'hi': 'एस. वैन'}}",,34.216176470588,64.1,68,Brentford,1746885600_ipswich_town_vs_brentford
Mikkel Damsgaard,Mikkel,Damsgaard,mikkel-damsgaard,M. Damsgaard,M,24,3940,M,907072,"{'nameTranslation': {'ar': 'دامسغارد، ميكيل', 'bn': 'ডামসগার্ড, মিক্কেল', 'hi': 'डैम्सगार्ड, मिकेल'}, 'shortNameTranslation': {'ar': 'م. دامسغارد', 'bn': 'এম. ড্যামসগার্ড', 'hi': 'एम. डैम्सगार्ड'}}",,63.370491803279,45.190163934426,61,Brentford,1746885600_ipswich_town_vs_brentford
Bryan Mbeumo,Bryan,Mbeumo,bryan-mbeumo,B. Mbeumo,F,19,120486,M,927083,"{'nameTranslation': {'ar': 'برايان مبيومو', 'bn': 'ব্রায়ান এমবেউমো', 'hi': 'ब्रायन मबेउमो'}, 'shortNameTranslation': {'ar': 'ب. مبيومو', 'bn': 'বি. এমবেউমো', 'hi': 'बी. मबेउमो'}}",bryan_m19,66.101612903226,25.36935483871,62,Brentford,1746885600_ipswich_town_vs_brentford
Nathan Collins,Nathan,Collins,nathan-collins,N. Collins,D,22,1660,M,958916,"{'nameTranslation': {'ar': 'ناثان كولينز', 'bn': 'নাথান কলিন্স', 'hi': 'नाथन कोलिन्स'}, 'shortNameTranslation': {'ar': 'ن. كولينز', 'bn': 'এন. কলিন্স', 'hi': 'एन. कोलिन्स'}}",,37.186075949367,32.622784810127,79,Brentford,1746885600_ipswich_town_vs_brentford
Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,1186,M,972421,"{'nameTranslation': {'ar': 'كيان لويس-بوتر', 'bn': 'কিন লুইস-পটার', 'hi': 'कीन लुईस-पॉटर'}, 'shortNameTranslation': {'ar': 'ك. لويس-بوتر', 'bn': 'কে. লুইস-পটার', 'hi': 'के. लुईस-पॉटर'}}",,46.53137254902,84.019607843137,51,Brentford,1746885600_ipswich_town_vs_brentford
Christian Nørgaard,,,christian-nrgaard,C. Nørgaard,M,16,10850,M,135256,"{'nameTranslation': {'ar': 'كريستيان نورغارد', 'bn': 'ক্রিশ্চিয়ান নরগার্ড', 'hi': 'क्रिश्चियन नॉरगार्ड'}, 'shortNameTranslation': {'ar': 'ك. نورغارد', 'bn': 'সি. নরগার্ড', 'hi': 'सी. नॉरगार्ड'}}",,50.640298507463,43.04776119403,67,Brentford,1746885600_ipswich_town_vs_brentford
Michael Kayode,,,michael-kayode,M. Kayode,D,33,2923,M,1137431,"{'nameTranslation': {'ar': 'مايكل كايودي', 'bn': 'মাইকেল কায়োড', 'hi': 'माइकल कायोडे'}, 'shortNameTranslation': {'ar': 'م. كايودي', 'bn': 'এম. কায়োড', 'hi': 'एम. कायोडे'}}",,50.611111111111,16.46049382716,81,Brentford,1746885600_ipswich_town_vs_brentford
Yehor Yarmoliuk,Yehor,Yarmoliuk,yehor-yarmoliuk,Y. Yarmoliuk,M,18,2750,M,1031258,"{'nameTranslation': {'ar': 'يهور يارموليك', 'bn': 'ইয়ারমোলিক, ইহোর', 'hi': 'यार्मोलीउक, योहोर'}, 'shortNameTranslation': {'ar': 'ي. يارموليك', 'bn': 'ওয়াই. ইয়ারমোলিক', 'hi': 'वाई. यार्मोलीउक'}}",,45.554054054054,48.928378378378,74,Brentford,1746885600_ipswich_town_vs_brentford
