name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Archie Gray,Archie Gray,,archie-gray,A. Gray,M,14,6211,M,ArchieGray06,1142335,"{'nameTranslation': {'ar': 'آرتشي غراي', 'bn': 'আর্চি গ্রে', 'hi': 'आर्ची ग्रे'}, 'shortNameTranslation': {'ar': 'آ. غراي', 'bn': 'এ. গ্রে', 'hi': 'ए. ग्रे'}}",49.15,28.166,50,Tottenham Hotspur,1746969300_tottenham_hotspur_vs_crystal_palace
Djed Spence,,,djed-spence,D. Spence,D,24,4888,M,,945798,"{'nameTranslation': {'ar': 'دجيد سبينس', 'bn': 'জেড. স্পেন্স', 'hi': 'जेड स्पेंस'}, 'shortNameTranslation': {'ar': 'د. سبينس', 'bn': 'ডি. স্পেন্স', 'hi': 'डी. स्पेंस'}}",40.34578313253,83.761445783133,83,Tottenham Hotspur,1746969300_tottenham_hotspur_vs_crystal_palace
Wilson Odobert,,,wilson-odobert,W. Odobert,F,28,4752,M,,1142679,"{'nameTranslation': {'ar': 'ويلسون أودوبيرت', 'bn': 'উইলসন ওডোবার্ট', 'hi': 'विल्सन ओडोबर्ट'}, 'shortNameTranslation': {'ar': 'و. أودوبيرت', 'bn': 'ডব্লিউ. ওডোবার্ট', 'hi': 'डब्लू. ओडोबर्ट'}}",64.981395348837,32.306976744186,43,Tottenham Hotspur,1746969300_tottenham_hotspur_vs_crystal_palace
Ben Davies,,,ben-davies,B. Davies,D,33,2804,M,,94758,"{'nameTranslation': {'ar': 'بين ديفيز', 'bn': 'বেন ডেভিস', 'hi': 'बेन डेविस'}, 'shortNameTranslation': {'ar': 'ب. ديفيز', 'bn': 'বি. ডেভিস', 'hi': 'बी. डेविस'}}",29.640404040404,64.39797979798,99,Tottenham Hotspur,1746969300_tottenham_hotspur_vs_crystal_palace
Romain Esse,,,romain-esse,R. Esse,M,14,1170,M,,1438837,"{'nameTranslation': {'ar': 'رومان عيسى', 'bn': 'রোমেন এসসে', 'hi': 'रोमेन एसे'}, 'shortNameTranslation': {'ar': 'ر. عيسى', 'bn': 'আর. এসসে', 'hi': 'आर. एसे'}}",69.04,24.06,15,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Justin Devenny,,,devenny-justin,J. Devenny,M,55,792,M,,1084311,"{'nameTranslation': {'ar': 'جاستن ديفيني'}, 'shortNameTranslation': {'ar': 'ج. ديفيني'}}",52.566666666667,31.966666666667,9,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Ben Chilwell,Ben,Chilwell,ben-chilwell,B. Chilwell,D,3,10729,M,Chilly,802695,"{'nameTranslation': {'ar': 'بن تشيلويل', 'bn': 'বেন চিলওয়েল', 'hi': 'बेन चिलवेल'}, 'shortNameTranslation': {'ar': 'ب. تشيلويل', 'bn': 'বি. চিলওয়েল', 'hi': 'बी. चिलवेल'}}",41.318518518519,86.107407407407,27,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Eddie Nketiah,Eddie,Nketiah,eddie-nketiah,E. Nketiah,F,9,6513,M,EN9,858194,"{'nameTranslation': {'ar': 'إيدي نكيتيا', 'bn': 'এডওয়ার্ড এনকেটিয়া', 'hi': 'एडवर्ड नेकेटिया'}, 'shortNameTranslation': {'ar': 'إ. نكيتيا', 'bn': 'ই. এনকেটিয়া', 'hi': 'ई. नेकेटिया'}}",61.744444444444,45.227777777778,18,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Daichi Kamada,Daichi,Kamada,daichi-kamada,D. Kamada,M,18,7402,M,kamadadaichi,794338,"{'nameTranslation': {'ar': 'دايتشي كامادا', 'bn': 'দাইচি কামদা', 'hi': 'दाइची कामदा'}, 'shortNameTranslation': {'ar': 'د. كامادا', 'bn': 'ডি. কামদা', 'hi': 'डी. कामदा'}}",48.285294117647,60.585294117647,34,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Ismaïla Sarr,Ismaila,Sarr,ismaila-sarr,I. Sarr,F,7,30167,M,ismaila_sarr18,845286,"{'nameTranslation': {'ar': 'إسماعيلا سار', 'bn': 'ইসমাইলা সর', 'hi': 'इस्माइला सार्र'}, 'shortNameTranslation': {'ar': 'إ. سار', 'bn': 'আই. সর', 'hi': 'आई. सार्र'}}",62.242857142857,32.54,35,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Jean Philippe Mateta,Jean Philippe,Mateta,jean-philippe-mateta,J. Mateta,F,14,9999,M,Matetajphilippe,848276,"{'nameTranslation': {'ar': 'جان فيليب ماتيتا', 'bn': 'জিন-ফিলিপ মাটেটা', 'hi': 'जीन-फिलिप माटेटा'}, 'shortNameTranslation': {'ar': 'ج. ماتيتا', 'bn': 'জে. মাটেটা', 'hi': 'जे. माटेटा'}}",67.164864864865,43.394594594595,37,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Dean Henderson,Dean,Henderson,dean-henderson,D. Henderson,G,1,5347,M,deanhenderson,788134,"{'nameTranslation': {'ar': 'دين هندرسون', 'bn': 'ডিন হেন্ডারসন', 'hi': 'डीन हेंडरसन'}, 'shortNameTranslation': {'ar': 'د. هندرسون', 'bn': 'ডি. হেন্ডারসন', 'hi': 'डी. हेंडरसन'}}",10.801851851852,48.185185185185,54,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Jefferson Lerma,Jefferson,Lerma,jefferson-lerma,J. Lerma,M,8,5679,M,jeffersonlerma,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'bn': 'জেফারসন লারমা', 'hi': 'जेफरसन लेर्मा'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'bn': 'জে. লারমা', 'hi': 'जे. लेर्मा'}}",49.751923076923,49.721153846154,52,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,1510,M,,988275,"{'nameTranslation': {'ar': 'تيريك ميتشل', 'bn': 'টাইরিক মিচেল', 'hi': 'टायरिक मिशेल'}, 'shortNameTranslation': {'ar': 'ت. ميتشل', 'bn': 'টি. মিচেল', 'hi': 'टी. मिशेल'}}",43.120930232558,87.974418604651,43,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Will Hughes,Will,Hughes,will-hughes,W. Hughes,M,19,1063,M,,193554,"{'nameTranslation': {'ar': 'ويل هيوز', 'bn': 'উইল হিউজেস', 'hi': 'विल ह्यूजेस'}, 'shortNameTranslation': {'ar': 'و. هيوز', 'bn': 'ডব্লিউ. হিউজেস', 'hi': 'डब्ल्यू. ह्यूजेस'}}",52.391935483871,38.61935483871,62,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Maxence Lacroix,Maxence,Lacroix,maxence-lacroix,M. Lacroix,D,5,9292,M,,879674,"{'nameTranslation': {'ar': 'ماكسنس لاكروآ', 'bn': 'ম্যাক্সেন্স ল্যাক্রোইক্স', 'hi': 'मैक्सेंस लैक्रोइक्स'}, 'shortNameTranslation': {'ar': 'م. لاكروآ', 'bn': 'এম. ল্যাক্রোইক্স', 'hi': 'एम. लैक्रोइक्स'}}",38.45593220339,48.947457627119,59,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Chris Richards,,,chris-richards,C. Richards,D,26,2247,M,,931844,"{'nameTranslation': {'ar': 'كريس ريتشاردز', 'bn': 'ক্রিস রিচার্ডস', 'hi': 'क्रिस रिचर्ड्स'}, 'shortNameTranslation': {'ar': 'ك. ريتشاردز', 'bn': 'সি. রিচার্ডস', 'hi': 'सी. रिचर्ड्स'}}",40.732352941176,24.208823529412,68,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Eberechi Eze,Eberechi,Eze,eberechi-eze,E. Eze,M,10,63158,M,eze,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيزي', 'bn': 'ইবেরেচি এজ', 'hi': 'एबेरची ईज़े'}, 'shortNameTranslation': {'ar': 'إ. إيزي', 'bn': 'ই. এজ', 'hi': 'ई. ईज़े'}}",59.468421052632,74.421052631579,57,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,12464,M,daniel.chitiva,870360,"{'nameTranslation': {'ar': 'دانييل مونوز', 'bn': 'ড্যানিয়েল মুনোজ', 'hi': 'डैनियल मुनोज़'}, 'shortNameTranslation': {'ar': 'د. مونوز', 'bn': 'ডি. মুনোজ', 'hi': 'डी. मुनोज़'}}",54.052054794521,16.5,73,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
Marc Guéhi,Marc,Guehi,marc-guehi,M. Guéhi,D,15,27458,M,MarcGuehi13,877994,"{'nameTranslation': {'ar': 'مارك غيهي', 'bn': 'মার্ক গুয়েহি', 'hi': 'मार्क गुएही'}, 'shortNameTranslation': {'ar': 'م. غيهي', 'bn': 'এম. গুয়েহি', 'hi': 'एम. गुएही'}}",28.856382978723,75.413829787234,94,Crystal Palace,1746969300_tottenham_hotspur_vs_crystal_palace
