name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Jefferson Lerma,Jefferson,Lerma,jefferson-lerma,J. Lerma,M,8,5679,M,jeffersonlerma,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'bn': 'জেফারসন লারমা', 'hi': 'जेफरसन लेर्मा'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'bn': 'জে. লারমা', 'hi': 'जे. लेर्मा'}}",55.457142857143,37.6,7,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Eddie Nketiah,Eddie,Nketiah,eddie-nketiah,E. Nketiah,F,9,6513,M,EN9,858194,"{'nameTranslation': {'ar': 'إيدي نكيتيا', 'bn': 'এডওয়ার্ড এনকেটিয়া', 'hi': 'एडवर्ड नेकेटिया'}, 'shortNameTranslation': {'ar': 'إ. نكيتيا', 'bn': 'ই. এনকেটিয়া', 'hi': 'ई. नेकेटिया'}}",66.369230769231,36.192307692308,13,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Jean Philippe Mateta,Jean Philippe,Mateta,jean-philippe-mateta,J. Mateta,F,14,9999,M,Matetajphilippe,848276,"{'nameTranslation': {'ar': 'جان فيليب ماتيتا', 'bn': 'জিন-ফিলিপ মাটেটা', 'hi': 'जीन-फिलिप माटेटा'}, 'shortNameTranslation': {'ar': 'ج. ماتيتا', 'bn': 'জে. মাটেটা', 'hi': 'जे. माटेटा'}}",63.476,51.224,25,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Will Hughes,Will,Hughes,will-hughes,W. Hughes,M,19,1063,M,,193554,"{'nameTranslation': {'ar': 'ويل هيوز', 'bn': 'উইল হিউজেস', 'hi': 'विल ह्यूजेस'}, 'shortNameTranslation': {'ar': 'و. هيوز', 'bn': 'ডব্লিউ. হিউজেস', 'hi': 'डब्ल्यू. ह्यूजेस'}}",54.44,31.37,30,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,1510,M,,988275,"{'nameTranslation': {'ar': 'تيريك ميتشل', 'bn': 'টাইরিক মিচেল', 'hi': 'टायरिक मिशेल'}, 'shortNameTranslation': {'ar': 'ت. ميتشل', 'bn': 'টি. মিচেল', 'hi': 'टी. मिशेल'}}",48.356862745098,77.427450980392,51,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,12464,M,daniel.chitiva,870360,"{'nameTranslation': {'ar': 'دانييل مونوز', 'bn': 'ড্যানিয়েল মুনোজ', 'hi': 'डैनियल मुनोज़'}, 'shortNameTranslation': {'ar': 'د. مونوز', 'bn': 'ডি. মুনোজ', 'hi': 'डी. मुनोज़'}}",57.135294117647,14.537254901961,102,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Dean Henderson,Dean,Henderson,dean-henderson,D. Henderson,G,1,5347,M,deanhenderson,788134,"{'nameTranslation': {'ar': 'دين هندرسون', 'bn': 'ডিন হেন্ডারসন', 'hi': 'डीन हेंडरसन'}, 'shortNameTranslation': {'ar': 'د. هندرسون', 'bn': 'ডি. হেন্ডারসন', 'hi': 'डी. हेंडरसन'}}",11.382857142857,46.531428571429,35,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Chris Richards,,,chris-richards,C. Richards,D,26,2247,M,,931844,"{'nameTranslation': {'ar': 'كريس ريتشاردز', 'bn': 'ক্রিস রিচার্ডস', 'hi': 'क्रिस रिचर्ड्स'}, 'shortNameTranslation': {'ar': 'ك. ريتشاردز', 'bn': 'সি. রিচার্ডস', 'hi': 'सी. रिचर्ड्स'}}",48.237096774194,22.325806451613,62,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Daichi Kamada,Daichi,Kamada,daichi-kamada,D. Kamada,M,18,7402,M,kamadadaichi,794338,"{'nameTranslation': {'ar': 'دايتشي كامادا', 'bn': 'দাইচি কামদা', 'hi': 'दाइची कामदा'}, 'shortNameTranslation': {'ar': 'د. كامادا', 'bn': 'ডি. কামদা', 'hi': 'डी. कामदा'}}",51.10625,50.9265625,64,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
Adam Wharton,,,adam-wharton,A. Wharton,M,20,6583,M,,1109771,"{'nameTranslation': {'ar': 'آدم وارتون', 'bn': 'অ্যাডাম ওয়ার্টন', 'hi': 'एडम व्हार्टन'}, 'shortNameTranslation': {'ar': 'أ. وارتون', 'bn': 'এ. ওয়ার্টন', 'hi': 'ए. व्हार्टन'}}",53.888679245283,28.105660377358,53,Crystal Palace,1746471600_crystal_palace_vs_nottingham_forest
