name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Ollie Watkins,Ollie,Watkins,ollie-watkins,O. Watkins,F,11,20854,M,OllieWatkins,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'bn': 'অলি ওয়াটকিন্স', 'hi': 'ओली वॉटकिंस'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'bn': 'ও. ওয়াটকিন্স', 'hi': 'ओ. वॉटकिंस'}}",78.219047619048,50.17619047619,21,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Donyell Malen,Donyell,Malen,donyell-malen,D. Malen,F,14,16980,M,donyellmalen,803039,"{'nameTranslation': {'ar': 'دونيل مالين', 'bn': 'ডনিয়েল ম্যালেন', 'hi': 'डोनियेल मालेन'}, 'shortNameTranslation': {'ar': 'د. مالين', 'bn': 'ডি. ম্যালেন', 'hi': 'डी. मालेन'}}",76.425,49.85,4,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Leon Bailey,Leon,Bailey,leon-bailey,L. Bailey,M,31,8137,M,leonbailey,808590,"{'nameTranslation': {'ar': 'ليون بيلي', 'bn': 'লিওন বেইলি', 'hi': 'लियोन बेली'}, 'shortNameTranslation': {'ar': 'ل. بيلي', 'bn': 'এল. বেইলি', 'hi': 'एल. बेली'}}",75.333333333333,24.733333333333,6,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,62117,M,EmiMartínez,158263,"{'nameTranslation': {'ar': 'إيميليانو مارتينيز', 'bn': 'এমিলিয়ানো মার্টিনেজ', 'hi': 'एमिलियानो मार्टिनेज'}, 'shortNameTranslation': {'ar': 'إ. مارتينيز', 'bn': 'ই. মার্টিনেজ', 'hi': 'ई. मार्टिनेज'}}",14.118181818182,52.420454545455,44,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,15039,M,mrogers,948261,"{'nameTranslation': {'ar': 'مورغان روجرز', 'bn': 'মরগান রজার্স', 'hi': 'मॉर्गन रोजर्स'}, 'shortNameTranslation': {'ar': 'م. روجرز', 'bn': 'এম. রজার্স', 'hi': 'एम. रोजर्स'}}",63.542307692308,38.798076923077,52,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,3572,M,,827679,"{'nameTranslation': {'ar': 'إزري كونسا', 'bn': 'ইজরি কনসা', 'hi': 'एज़री कोंसा'}, 'shortNameTranslation': {'ar': 'إ. كونسا', 'bn': 'ই. কনসা', 'hi': 'ई. कोंसा'}}",46.88623853211,37.735779816514,109,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Amadou Onana,,,amadou-onana,A. Onana,M,24,8056,M,its_onana,923973,"{'nameTranslation': {'ar': 'أمادو أونانا', 'bn': 'আমাদৌ ওনানা', 'hi': 'अमादौ ओनाना'}, 'shortNameTranslation': {'ar': 'أ. أونانا', 'bn': 'এ. ওনানা', 'hi': 'ए. ओनाना'}}",56.003225806452,68.172580645161,62,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
John McGinn,John,McGinn,john-mcginn,J. McGinn,M,7,4367,M,,250223,"{'nameTranslation': {'ar': 'جون ماكجين', 'bn': 'জন ম্যাকগিন', 'hi': 'जॉन मैकगिन'}, 'shortNameTranslation': {'ar': 'ج. ماكجين', 'bn': 'জে. ম্যাকগিন', 'hi': 'जे. मैकगिन'}}",70.492592592593,75.77962962963,54,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2620,M,,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'bn': 'রস বার্কলে', 'hi': 'रॉस बार्कले'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'bn': 'আর. বার্কলে', 'hi': 'आर. बार्कले'}}",49.288888888889,57.133333333333,9,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
Marco Asensio,Marco,Asensio,marco-asensio,M. Asensio,M,21,33432,M,marcoasensio10,361004,"{'nameTranslation': {'ar': 'ماركو أسينسيو', 'bn': 'মার্কো অ্যাসেনসিও', 'hi': 'मार्को असेंसियो'}, 'shortNameTranslation': {'ar': 'م. أسينسيو', 'bn': 'এম. অ্যাসেনসিও', 'hi': 'एम. असेंसियो'}}",70.443055555556,47.697222222222,72,Aston Villa,1747420200_aston_villa_vs_tottenham_hotspur
