name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Daichi Kamada,Daichi,Kamada,daichi-kamada,D. Kamada,M,18,7402,M,kamadadaichi,794338,"{'nameTranslation': {'ar': 'دايتشي كامادا', 'bn': 'দাইচি কামদা', 'hi': 'दाइची कामदा'}, 'shortNameTranslation': {'ar': 'د. كامادا', 'bn': 'ডি. কামদা', 'hi': 'डी. कामदा'}}",44.2,52.075,16,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Jefferson Lerma,Jefferson,Lerma,jefferson-lerma,J. Lerma,M,8,5679,M,jeffersonlerma,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'bn': 'জেফারসন লারমা', 'hi': 'जेफरसन लेर्मा'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'bn': 'জে. লারমা', 'hi': 'जे. लेर्मा'}}",50.89,20.34,20,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Jean Philippe Mateta,Jean Philippe,Mateta,jean-philippe-mateta,J. Mateta,F,14,9999,M,Matetajphilippe,848276,"{'nameTranslation': {'ar': 'جان فيليب ماتيتا', 'bn': 'জিন-ফিলিপ মাটেটা', 'hi': 'जीन-फिलिप माटेटा'}, 'shortNameTranslation': {'ar': 'ج. ماتيتا', 'bn': 'জে. মাটেটা', 'hi': 'जे. माटेटा'}}",59.659090909091,46.422727272727,22,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Eberechi Eze,Eberechi,Eze,eberechi-eze,E. Eze,M,10,63158,M,eze,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيزي', 'bn': 'ইবেরেচি এজ', 'hi': 'एबेरची ईज़े'}, 'shortNameTranslation': {'ar': 'إ. إيزي', 'bn': 'ই. এজ', 'hi': 'ई. ईज़े'}}",52.844,74.512,25,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Justin Devenny,,,devenny-justin,J. Devenny,M,55,792,M,,1084311,"{'nameTranslation': {'ar': 'جاستن ديفيني'}, 'shortNameTranslation': {'ar': 'ج. ديفيني'}}",53.22,22.36,5,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Eddie Nketiah,Eddie,Nketiah,eddie-nketiah,E. Nketiah,F,9,6513,M,EN9,858194,"{'nameTranslation': {'ar': 'إيدي نكيتيا', 'bn': 'এডওয়ার্ড এনকেটিয়া', 'hi': 'एडवर्ड नेकेटिया'}, 'shortNameTranslation': {'ar': 'إ. نكيتيا', 'bn': 'ই. এনকেটিয়া', 'hi': 'ई. नेकेटिया'}}",52.82,30.25,10,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Ismaïla Sarr,Ismaila,Sarr,ismaila-sarr,I. Sarr,F,7,30167,M,ismaila_sarr18,845286,"{'nameTranslation': {'ar': 'إسماعيلا سار', 'bn': 'ইসমাইলা সর', 'hi': 'इस्माइला सार्र'}, 'shortNameTranslation': {'ar': 'إ. سار', 'bn': 'আই. সর', 'hi': 'आई. सार्र'}}",54.244117647059,24.958823529412,34,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Maxence Lacroix,Maxence,Lacroix,maxence-lacroix,M. Lacroix,D,5,9292,M,,879674,"{'nameTranslation': {'ar': 'ماكسنس لاكروآ', 'bn': 'ম্যাক্সেন্স ল্যাক্রোইক্স', 'hi': 'मैक्सेंस लैक्रोइक्स'}, 'shortNameTranslation': {'ar': 'م. لاكروآ', 'bn': 'এম. ল্যাক্রোইক্স', 'hi': 'एम. लैक्रोइक्स'}}",31.695,50.68,40,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Adam Wharton,,,adam-wharton,A. Wharton,M,20,6583,M,,1109771,"{'nameTranslation': {'ar': 'آدم وارتون', 'bn': 'অ্যাডাম ওয়ার্টন', 'hi': 'एडम व्हार्टन'}, 'shortNameTranslation': {'ar': 'أ. وارتون', 'bn': 'এ. ওয়ার্টন', 'hi': 'ए. व्हार्टन'}}",45.097872340426,36.363829787234,47,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Chris Richards,,,chris-richards,C. Richards,D,26,2247,M,,931844,"{'nameTranslation': {'ar': 'كريس ريتشاردز', 'bn': 'ক্রিস রিচার্ডস', 'hi': 'क्रिस रिचर्ड्स'}, 'shortNameTranslation': {'ar': 'ك. ريتشاردز', 'bn': 'সি. রিচার্ডস', 'hi': 'सी. रिचर्ड्स'}}",37.71935483871,25.322580645161,31,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Marc Guéhi,Marc,Guehi,marc-guehi,M. Guéhi,D,15,27458,M,MarcGuehi13,877994,"{'nameTranslation': {'ar': 'مارك غيهي', 'bn': 'মার্ক গুয়েহি', 'hi': 'मार्क गुएही'}, 'shortNameTranslation': {'ar': 'م. غيهي', 'bn': 'এম. গুয়েহি', 'hi': 'एम. गुएही'}}",36.371428571429,70.542857142857,35,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,1510,M,,988275,"{'nameTranslation': {'ar': 'تيريك ميتشل', 'bn': 'টাইরিক মিচেল', 'hi': 'टायरिक मिशेल'}, 'shortNameTranslation': {'ar': 'ت. ميتشل', 'bn': 'টি. মিচেল', 'hi': 'टी. मिशेल'}}",31.172093023256,81.358139534884,43,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Dean Henderson,Dean,Henderson,dean-henderson,D. Henderson,G,1,5347,M,deanhenderson,788134,"{'nameTranslation': {'ar': 'دين هندرسون', 'bn': 'ডিন হেন্ডারসন', 'hi': 'डीन हेंडरसन'}, 'shortNameTranslation': {'ar': 'د. هندرسون', 'bn': 'ডি. হেন্ডারসন', 'hi': 'डी. हेंडरसन'}}",10.236,44.008,50,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,12464,M,daniel.chitiva,870360,"{'nameTranslation': {'ar': 'دانييل مونوز', 'bn': 'ড্যানিয়েল মুনোজ', 'hi': 'डैनियल मुनोज़'}, 'shortNameTranslation': {'ar': 'د. مونوز', 'bn': 'ডি. মুনোজ', 'hi': 'डी. मुनोज़'}}",54.044927536232,16.736231884058,69,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
Will Hughes,Will,Hughes,will-hughes,W. Hughes,M,19,1063,M,,193554,"{'nameTranslation': {'ar': 'ويل هيوز', 'bn': 'উইল হিউজেস', 'hi': 'विल ह्यूजेस'}, 'shortNameTranslation': {'ar': 'و. هيوز', 'bn': 'ডব্লিউ. হিউজেস', 'hi': 'डब्ल्यू. ह्यूजेस'}}",47.053703703704,56.825925925926,54,Crystal Palace,1745071200_crystal_palace_vs_bournemouth
David Brooks,David,Brooks,david-brooks,D. Brooks,M,7,1333,M,,855731,"{'nameTranslation': {'ar': 'دافيد بروكس', 'bn': 'ডেভিড ব্রুকস', 'hi': 'डेविड ब्रूक्स'}, 'shortNameTranslation': {'ar': 'د. بروكس', 'bn': 'ডি. ব্রুকস', 'hi': 'डी. ब्रूक्स'}}",71.804761904762,45.809523809524,21,Bournemouth,1745071200_crystal_palace_vs_bournemouth
Julián Araujo,,,julian-araujo,J. Araujo,D,22,5050,M,julian_araujo,978150,"{'nameTranslation': {'ar': 'جوليان أراوخو', 'bn': 'জুলিয়ান আরাউহো', 'hi': 'जूलियन अराउजो'}, 'shortNameTranslation': {'ar': 'ج. أراوخو', 'bn': 'জে. আরাউহো', 'hi': 'जे. अराउजो'}}",68.338888888889,13.983333333333,18,Bournemouth,1745071200_crystal_palace_vs_bournemouth
Evanilson,,,evanilson,Evanilson,F,9,7830,M,evanilsonlima99,998490,"{'nameTranslation': {'ar': 'إيفانيلسون', 'bn': 'ইভানিলসন', 'hi': 'इवानिल्सन'}, 'shortNameTranslation': {'ar': 'إ. إيفانيلسون', 'bn': 'ইভানিলসন', 'hi': 'इवानिल्सन'}}",54.632142857143,38.05,28,Bournemouth,1745071200_crystal_palace_vs_bournemouth
Kepa Arrizabalaga,Kepa,Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,27190,M,KepaA,232422,"{'nameTranslation': {'ar': 'كيبا أريزابالاغا', 'bn': 'কেপা আরিজাবলাগা', 'hi': 'केपा अरिज़ाबलागा'}, 'shortNameTranslation': {'ar': 'ك. أريزابالاغا', 'bn': 'কে. আরিজাবালাগা', 'hi': 'के. अरिज़ाबलागा'}}",13.917647058824,46.141176470588,34,Bournemouth,1745071200_crystal_palace_vs_bournemouth
Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,18111,M,IlliaZabarnyi,1023567,"{'nameTranslation': {'ar': 'إيليا زابارني', 'bn': 'ইলিয়া জাবারনি', 'hi': 'इलिया ज़बरनयी'}, 'shortNameTranslation': {'ar': 'إ. زابارني', 'bn': 'আই. জাবারনি', 'hi': 'आई. ज़बरनयी'}}",45.411965811966,33.086324786325,117,Bournemouth,1745071200_crystal_palace_vs_bournemouth
Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,2149,M,,895576,"{'nameTranslation': {'ar': 'ماركوس تافيرنييه', 'bn': 'মার্কাস ট্যাভার্নিয়ার', 'hi': 'मार्कस टैवर्नियर'}, 'shortNameTranslation': {'ar': 'م. تافيرنييه', 'bn': 'এম. ট্যাভার্নিয়ার', 'hi': 'एम. टैवर्नियर'}}",63.172222222222,37.438888888889,36,Bournemouth,1745071200_crystal_palace_vs_bournemouth
