Date,start_time,Competition,Round,Day,Venue,Result,goals_for,goals_against,Opponent,possession,attendance,captain,formation,opp_formation,referee,Match_Report_URL,Match_Report,notes
2025-01-10,20:00(21:00),FA Cup,Third round proper,Fri,Home,W,2,1,West Ham United,,"40,989",Tyrone Mings,4-2-3-1,4-2-3-1,Tim Robinson,https://fbref.com/en/matches/027fb10f/Aston-Villa-West-Ham-United-January-10-2025-FA-Cup,Match Report,
2025-02-09,17:35(18:35),FA Cup,Fourth round proper,Sun,Home,W,2,1,Tottenham Hotspur,52,"40,773",John McGinn,4-2-3-1,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/1ca54345/Aston-Villa-Tottenham-Hotspur-February-9-2025-FA-Cup,Match Report,
2025-02-28,20:00(21:00),FA Cup,Fifth round proper,Fri,Home,W,2,0,Cardiff City,68,"40,175",John McGinn,4-2-3-1,3-4-3,Peter Bankes,https://fbref.com/en/matches/fb040a6a/Aston-Villa-Cardiff-City-February-28-2025-FA-Cup,Match Report,
2025-03-30,13:30(14:30),FA Cup,Quarter-finals,Sun,Away,W,3,0,Preston North End,71,"22,198",Emiliano Martínez,4-2-3-1,3-5-2,Chris Kavanagh,https://fbref.com/en/matches/0e7b0dc4/Preston-North-End-Aston-Villa-March-30-2025-FA-Cup,Match Report,
2025-04-26,17:15(18:15),FA Cup,Semi-finals,Sat,Away,L,0,3,Crystal Palace,70,"82,301",John McGinn,4-2-3-1,3-4-3,Anthony Taylor,https://fbref.com/en/matches/146c739f/Crystal-Palace-Aston-Villa-April-26-2025-FA-Cup,Match Report,
