Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
b6b2d393,https://fbref.com/en/matches/b6b2d393/Nottingham-Forest-Manchester-City-April-27-2025-FA-Cup,2025-04-27,FA Cup,Semi-finals,Away,Nottingham Forest,W,2025-04-27_fa_cup_nottingham_forest,Manchester City,Stefan Ortega,de GER,32-172,90,1,0,1,100.0
