Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
eebe78c1,https://fbref.com/en/matches/eebe78c1/Manchester-United-Tottenham-Hotspur-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Away,Manchester Utd,L,2022-10-19_premier_league_manchester_utd,Tottenham Hotspur,Hugo Lloris,fr FRA,35-297,90,10,2,8,80.0
