season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,1904,B. Kamara,Aston Villa,Missing Fixture,Knee Injury,2024-08-17,,192
2024-2025,19179,T. Mings,Aston Villa,Missing Fixture,Knee Injury,2024-08-17,,168
2024-2025,1904,B. Kamara,Aston Villa,Missing Fixture,Knee Injury,2024-08-24,,192
2024-2025,19179,T. Mings,Aston Villa,Missing Fixture,Knee Injury,2024-08-24,,168
2024-2025,1904,B. Kamara,Aston Villa,Missing Fixture,Knee Injury,2024-08-31,,192
2024-2025,21090,Diego Carlos,Aston Villa,Missing Fixture,Injury,2024-08-31,,143
2024-2025,19298,M. Cash,Aston Villa,Missing Fixture,Thigh Injury,2024-08-31,,168
2024-2025,19179,T. Mings,Aston Villa,Missing Fixture,Knee Injury,2024-08-31,,168
2024-2025,1904,B. Kamara,Aston Villa,Missing Fixture,Knee Injury,2024-09-14,,192
2024-2025,983,L. Bailey,Aston Villa,Missing Fixture,Muscle Injury,2024-09-14,,87
2024-2025,19298,M. Cash,Aston Villa,Missing Fixture,Thigh Injury,2024-09-14,,168
2024-2025,19179,T. Mings,Aston Villa,Missing Fixture,Knee Injury,2024-09-14,,168
2024-2025,1904,B. Kamara,Aston Villa,Missing Fixture,Knee Injury,2024-09-17,,192
2024-2025,19298,M. Cash,Aston Villa,Missing Fixture,Thigh Injury,2024-09-17,,168
2024-2025,19179,T. Mings,Aston Villa,Missing Fixture,Knee Injury,2024-09-17,,168
2024-2025,1904,B. Kamara,Aston Villa,Missing Fixture,Knee Injury,2024-09-21,,192
2024-2025,138931,J. Philogene,Aston Villa,Missing Fixture,Injury,2024-09-21,,105
2024-2025,19298,M. Cash,Aston Villa,Missing Fixture,Thigh Injury,2024-09-21,,168
2024-2025,19179,T. Mings,Aston Villa,Missing Fixture,Knee Injury,2024-09-21,,168
2024-2025,1904,B. Kamara,Aston Villa,Missing Fixture,Knee Injury,2024-10-02,,192
2024-2025,19191,J. McGinn,Aston Villa,Missing Fixture,Thigh Injury,2024-10-02,,110
