season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,626,J. Stones,Manchester City,Missing Fixture,Muscle Injury,2023-08-19,,146
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-08-19,,130
2023-2024,626,J. Stones,Manchester City,Missing Fixture,Muscle Injury,2023-08-27,,146
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-08-27,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-09-02,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-09-16,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-09-19,,130
2023-2024,636,B. Silva,Manchester City,Missing Fixture,Injury,2023-09-23,,0
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-09-23,,130
2023-2024,626,J. Stones,Manchester City,Missing Fixture,Muscle Injury,2023-09-30,,146
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-09-30,,130
2023-2024,44,Rodri,Manchester City,Missing Fixture,Red Card,2023-09-30,,67
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-10-04,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-10-08,,130
2023-2024,44,Rodri,Manchester City,Missing Fixture,Red Card,2023-10-08,,67
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-10-21,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-10-25,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-10-29,,130
2023-2024,5,M. Akanji,Manchester City,Missing Fixture,Red Card,2023-10-29,,76
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-11-04,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-11-07,,130
2023-2024,23,S. Gomez,Manchester City,Missing Fixture,Injury,2023-11-07,,4
2023-2024,626,J. Stones,Manchester City,Missing Fixture,Muscle Injury,2023-11-12,,146
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-11-12,,130
2023-2024,23,S. Gomez,Manchester City,Missing Fixture,Injury,2023-11-12,,4
2023-2024,626,J. Stones,Manchester City,Missing Fixture,Muscle Injury,2023-11-25,,146
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-11-25,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-11-28,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-12-03,,130
2023-2024,19187,J. Grealish,Manchester City,Missing Fixture,Yellow Cards,2023-12-06,,94
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-12-06,,130
2023-2024,44,Rodri,Manchester City,Missing Fixture,Yellow Cards,2023-12-06,,67
2023-2024,1100,E. Haaland,Manchester City,Missing Fixture,Injury,2023-12-10,,34
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-12-10,,130
2023-2024,1100,E. Haaland,Manchester City,Missing Fixture,Foot Injury,2023-12-13,,34
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-12-13,,130
2023-2024,1422,J. Doku,Manchester City,Missing Fixture,Knock,2023-12-16,,14
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-12-16,,130
2023-2024,629,K. De Bruyne,Manchester City,Missing Fixture,Thigh Injury,2023-12-27,,130
2023-2024,1100,E. Haaland,Manchester City,Missing Fixture,Foot Injury,2023-12-30,,34
2023-2024,1422,J. Doku,Manchester City,Missing Fixture,Knock,2023-12-30,,14
2023-2024,626,J. Stones,Manchester City,Missing Fixture,Ankle Injury,2023-12-30,,146
2023-2024,1100,E. Haaland,Manchester City,Missing Fixture,Foot Injury,2024-01-13,,34
2023-2024,626,J. Stones,Manchester City,Missing Fixture,Ankle Injury,2024-01-13,,146
2023-2024,5,M. Akanji,Manchester City,Missing Fixture,Injury,2024-01-13,,76
2023-2024,19187,J. Grealish,Manchester City,Missing Fixture,Groin Injury,2024-02-17,,94
2023-2024,129033,J. Gvardiol,Manchester City,Missing Fixture,Ankle Injury,2024-02-17,,7
2023-2024,19187,J. Grealish,Manchester City,Missing Fixture,Groin Injury,2024-02-20,,94
2023-2024,129033,J. Gvardiol,Manchester City,Missing Fixture,Ankle Injury,2024-02-20,,7
2023-2024,129033,J. Gvardiol,Manchester City,Missing Fixture,Ankle Injury,2024-02-24,,7
2023-2024,19187,J. Grealish,Manchester City,Missing Fixture,Groin Injury,2024-03-03,,94
2023-2024,19187,J. Grealish,Manchester City,Missing Fixture,Groin Injury,2024-03-06,,94
2023-2024,19187,J. Grealish,Manchester City,Missing Fixture,Groin Injury,2024-03-10,,94
2023-2024,627,K. Walker,Manchester City,Missing Fixture,Thigh Injury,2024-03-31,,9
2023-2024,627,K. Walker,Manchester City,Missing Fixture,Thigh Injury,2024-04-03,,9
2023-2024,18861,N. Ake,Manchester City,Missing Fixture,Muscle Injury,2024-04-03,,5
2023-2024,627,K. Walker,Manchester City,Missing Fixture,Thigh Injury,2024-04-06,,9
2023-2024,18861,N. Ake,Manchester City,Missing Fixture,Muscle Injury,2024-04-06,,5
2023-2024,627,K. Walker,Manchester City,Missing Fixture,Thigh Injury,2024-04-09,,9
2023-2024,18861,N. Ake,Manchester City,Missing Fixture,Muscle Injury,2024-04-09,,5
2023-2024,631,P. Foden,Manchester City,Missing Fixture,Illness,2024-04-28,,0
2023-2024,567,R. Dias,Manchester City,Missing Fixture,Illness,2024-04-28,,0
2023-2024,617,Ederson,Manchester City,Missing Fixture,Eye injury,2024-05-19,,0
